Match ID,Date,Home Team,Away Team,Home Team xP,Away Team xP,Home Team xG,Away Team xG,Home Team %,Away Team %,Draw %
14168728,20/12/2025,Kidderminster,Fylde,1.92309,0.72744,0.9845,0.37601,52.454,12.599,34.947
14168750,30/12/2025,Kidderminster,Telford,2.34556,0.40828,1.4406,0.23832,69.98,5.404,24.616
14168764,03/01/2026,Kidderminster,Curzon Ashton,1.86689,0.89768,2.06194,1.38535,54.382,22.075,23.543
14168788,17/01/2026,Kidderminster,Worksop,1.65101,0.95762,0.82088,0.4724,41.988,18.875,39.137
14168843,10/02/2026,Kidderminster,Merthyr,1.56505,1.13017,1.33712,1.0425,42.009,27.513,30.478
14168871,21/02/2026,Kidderminster,Southport,2.4512,0.36554,1.76294,0.43825,75.598,6.076,18.326
14168884,24/02/2026,Kidderminster,Marine,2.54063,0.31013,2.18366,0.57288,79.713,5.363,14.924
14168923,10/03/2026,Kidderminster,Peterborough,2.95396,0.0286,4.7186,0.69543,97.884,0.372,1.744
14168933,14/03/2026,Kidderminster,Chester,1.85039,0.83153,1.14032,0.59459,51.077,17.115,31.808
14168473,09/08/2025,King's Lynn,Telford,1.80368,0.91691,1.84465,1.264,50.809,21.25,27.941
14168513,23/08/2025,King's Lynn,Darlington,2.78567,0.13403,2.71553,0.28507,90.179,1.791,8.03
14168533,30/08/2025,King's Lynn,Merthyr,1.77095,1.00994,2.32466,1.72098,51.728,26.361,21.911
14168544,02/09/2025,King's Lynn,Kidderminster,0.6241,2.0929,0.4857,1.21983,11.37,60.33,28.3
14168581,04/10/2025,King's Lynn,Scarborough,0.64868,2.11283,0.73104,1.69278,13.673,62.478,23.849
14168604,18/10/2025,King's Lynn,Fylde,0.74838,2.01069,0.9529,1.80353,16.915,58.992,24.093
14168634,25/10/2025,King's Lynn,Radcliffe,1.51224,1.24044,2.00214,1.82223,42.164,33.104,24.732
14168661,04/11/2025,King's Lynn,Leamington,2.52168,0.30198,1.79698,0.28819,78.178,4.188,17.634
14168691,25/11/2025,King's Lynn,Buxton,2.33019,0.46962,1.95238,0.6796,71.0,8.981,20.019
14168714,06/12/2025,King's Lynn,Chester,1.63305,1.09449,1.47997,1.15568,45.353,27.401,27.246
15168214,10/12/2025,King's Lynn,Macclesfield,1.07328,1.62051,0.88327,1.19487,25.569,43.81,30.621
14168738,26/12/2025,King's Lynn,Peterborough,2.0767,0.6925,2.27723,1.35889,61.53,15.39,23.08
14168794,17/01/2026,King's Lynn,Hereford,0.71917,1.98352,0.52246,1.24441,14.062,56.207,29.731
15379770,31/10/2025,King's Lynn,Alfreton,2.21375,0.57287,1.88594,0.73059,66.679,11.983,21.338
15399965,03/02/2026,King's Lynn,Southport,2.46804,0.35166,1.8326,0.40972,76.258,5.712,18.03
14168894,28/02/2026,King's Lynn,Oxford,0.79454,1.82168,0.35536,0.83646,13.692,47.93,38.378
14168907,07/03/2026,King's Lynn,Marine,2.91823,0.04492,2.41103,0.12077,96.046,0.269,3.685
15578956,17/03/2026,King's Lynn,South Shields,1.39896,1.21398,0.73277,0.63437,33.73,27.564,38.706
14168941,21/03/2026,King's Lynn,Curzon Ashton,2.63383,0.21415,1.65843,0.17464,82.727,2.071,15.202
14168497,16/08/2025,Leamington,South Shields,0.36698,2.4785,0.8533,2.41024,7.082,77.466,15.452
14168512,23/08/2025,Leamington,Radcliffe,1.9157,0.87251,2.77065,1.94446,56.797,22.024,21.179
14168540,30/08/2025,Leamington,Chorley,1.60958,1.14554,1.85389,1.55138,45.49,30.022,24.488
14168547,02/09/2025,Leamington,Southport,1.86478,0.7999,1.03627,0.48129,50.982,15.486,33.532
14168582,04/10/2025,Leamington,Hereford,0.80723,1.95869,1.28938,2.08076,19.105,57.487,23.408
14168605,18/10/2025,Leamington,Darlington,0.65949,2.1492,1.25823,2.42863,15.606,65.263,19.131
14168622,21/10/2025,Leamington,Macclesfield,0.01829,2.96504,0.03542,3.17353,0.054,98.279,1.667
14168668,08/11/2025,Leamington,Marine,0.56453,2.15378,0.36457,1.29396,9.428,62.403,28.169
14168703,29/11/2025,Leamington,Worksop,0.90839,1.80503,0.93003,1.44662,20.727,50.615,28.658
14969964,09/12/2025,Leamington,Telford,0.23986,2.65264,0.73916,2.89974,4.412,84.838,10.75
14168740,26/12/2025,Leamington,Bedford,0.56284,2.24284,1.56021,2.73403,12.284,68.284,19.432
14168802,24/01/2026,Leamington,Curzon Ashton,0.6568,2.13373,0.99554,2.0451,14.911,64.142,20.947
14168833,07/02/2026,Leamington,Oxford,1.4267,1.049,0.47088,0.29275,30.08,17.49,52.43
