Player Name,Player Team,Total xG,Total Post Shot xG,Player Total Impact on Post Shot xG
Aaron Skinner,Hereford,1.1227878,1.8253204,0.7025326000000001
Callum McFarlane,Hereford,1.76621,0.3975,-1.36871
Gus Mafuta,Hereford,0.6951856000000001,1.1788399999999999,0.4836543999999998
Harley Hamilton,Hereford,1.515044,2.15886,0.6438159999999997
Luke Woolston,South Shields,0.38795,0.03147,-0.35648
Sam Heathcote,Macclesfield,0.9254750999999999,1.13949,0.2140149
D'Mani Mellor,Macclesfield,7.571348,6.97896,-0.5923880000000006
Max Woltman,Macclesfield,0.514291,0.28028,-0.23401100000000008
Isaac Buckley-Ricketts,Macclesfield,5.001218,4.30367,-0.6975479999999994
Martin Woods,Worksop,0.85106,2.0374999999999996,1.1864399999999997
Joe Leesley,Worksop,0.5825805999999999,0.307479,-0.2751015999999999
George Murray-Jones,Chester,0.0,0.0,0.0
Mike Calveley,Chorley,4.209953,4.77431,0.5643570000000002
Tom Carr,Chorley,9.458491,8.617585100000001,-0.8409058999999992
Matthew Urwin,Chorley,0.0,0.0,0.0
Tom Walker,Chorley,0.82698,0.5486,-0.27838000000000007
Jordan Hulme,Radcliffe,7.12788,6.8283000000000005,-0.29957999999999974
Michael Kelly,Chester,0.1455248,0.33827,0.1927452
Tyler Hill,Spennymoor,0.033204,0.0,-0.033204
Tom Davies,Chester,1.0641100000000001,1.0746,0.010489999999999888
Jonah Lowes,Darlington,1.187861,0.5908,-0.5970610000000001
Tom Tweedy,Darlington,1.5138930000000002,0.09881,-1.415083
Jack Sampson,Chorley,5.520901,7.881150000000001,2.3602490000000005
George Horbury,Chorley,0.133254,0.2221,0.08884599999999998
Mark Ellis,Chorley,4.84489,4.6262,-0.2186900000000005
Jake Hull,Scarborough,1.50089,2.7434,1.2425099999999998
Richie Bennett,Scarborough,3.6156599999999997,3.05776,-0.5578999999999996
Alex Wiles,Scarborough,0.692356,0.8553,0.16294399999999998
Adam Henley,Chorley,1.110103,0.2173,-0.892803
Joe Nolan,Chorley,0.7271799999999999,0.9068,0.1796200000000001
Ammar  Christopher Deaco,Telford,1.000353,1.2875494,0.2871964
Billy Whitehouse,Chorley,0.13200800000000001,0.0,-0.13200800000000001
Jamie Meddows,Telford,3.5045683999999997,4.12355,0.6189816000000001
Jordan Piggott,Telford,0.9522550000000001,0.52734,-0.42491500000000004
Harvey Smith,Chorley,1.8563300000000003,1.9915199999999997,0.13518999999999948
Ethan McLeod,Macclesfield,0.44282999999999995,0.9414,0.49857000000000007
Sean Etaluku,Macclesfield,0.651613,0.176852,-0.474761
Rollin Menayese,Macclesfield,1.3819499999999998,0.1562,-1.2257499999999997
Luke Summerfield,Chorley,0.100523,0.02558,-0.07494300000000001
Darnell Johnson,Oxford,1.24847,1.7795999999999998,0.5311299999999999
Latrell Humphrey-Ewers,Oxford,0.143695,0.0,-0.143695
Lucas Weaver,Chorley,0.46729,0.5756,0.10831000000000002
Milan Lalkovič,Chorley,2.3132840000000003,2.7821000000000002,0.4688159999999999
Max Wilson,Chorley,2.681668,2.83254,0.15087199999999967
Anjola Popoola,Chorley,3.8009139999999997,4.1035,0.3025860000000007
Sam Fielding,Marine,2.1273988,2.0773599999999997,-0.05003880000000027
Adam Thomas,Marine,0.86854,1.82206,0.95352
Scott Wilson,Chorley,0.6473,0.2709,-0.3764
Odin Samuels-Smith,Marine,0.069674,0.5102,0.440526
Patrick McLaughlin,Darlington,0.908599,0.45703000000000005,-0.451569
Mustapha Carayol,Peterborough,1.2933590000000001,0.9617500000000001,-0.33160900000000004
Jack Griffiths,Chorley,0.058437,0.0,-0.058437
Max Brogan,Leamington,1.6290628,1.2894599999999998,-0.3396028000000002
Teddy Lavelle,Southport,2.6290809999999993,2.3384300000000002,-0.2906509999999991
Dan Gardner,Radcliffe,1.6868372,1.62,-0.06683719999999993
Luke Daley,Radcliffe,0.602125,0.3151,-0.28702500000000003
